timestamp,ax,ay,az,gx,gy,gz
77817052823888,0.30406362,-0.94810385,9.653421,0.1441642,0.030543262,-0.018325957
77817052826234,0.30406362,-0.94810385,9.653421,-0.14172074,-0.017104227,0.0061086523
77817072507811,0.10295067,-1.1133038,9.545682,-0.14172074,-0.017104227,0.0061086523
77817072509965,0.10295067,-1.1133038,9.545682,-0.056199603,-0.004886922,0.0061086523
77817092462580,0.46447513,-0.92416185,9.797073,-0.056199603,-0.004886922,0.0061086523
77817092464927,0.46447513,-0.92416185,9.797073,0.061086524,0.014660766,-0.0012217305
77817112464811,0.36391866,-0.94092125,9.718064,0.061086524,0.014660766,-0.0012217305
77817112466965,0.36391866,-0.94092125,9.718064,-0.029321533,-0.0012217305,0.007330383
77817132433388,0.23463176,-1.0606314,9.583989,-0.029321533,-0.0012217305,0.007330383
77817132435696,0.23463176,-1.0606314,9.583989,-0.002443461,0.0012217305,0.014660766
77817152738119,0.33279404,-0.91697925,9.667787,-0.002443461,0.0012217305,0.014660766
77817152740311,0.33279404,-0.91697925,9.667787,0.017104227,0.0036651916,0.0061086523
77817172420580,0.39504328,-0.93134445,9.758766,0.017104227,0.0036651916,0.0061086523
77817172422926,0.39504328,-0.93134445,9.758766,-0.040317107,0.0012217305,0.012217305
77817192409542,0.32321724,-1.2521675,9.682152,-0.040317107,0.0012217305,0.012217305
77817192411695,0.32321724,-1.2521675,9.682152,-0.02687807,-0.0012217305,-0.0012217305
77817212398426,0.44771573,-0.90261406,9.7563715,-0.02687807,-0.0012217305,-0.0012217305
77817212400734,0.44771573,-0.90261406,9.7563715,0.07696902,0.0061086523,-0.0012217305
77817232395465,0.36152446,-0.8379706,9.7563715,0.07696902,0.0061086523,-0.0012217305
77817232397657,0.36152446,-0.8379706,9.7563715,0.0036651916,0.0012217305,0.002443461
77817252704157,0.31603462,-1.0223241,9.65821,0.0036651916,0.0012217305,0.002443461
77817252706503,0.31603462,-1.0223241,9.65821,-0.04642576,-0.004886922,0.0036651916
77817272386849,0.33997664,-1.0821792,9.715671,-0.04642576,-0.004886922,0.0036651916
77817272389041,0.33997664,-1.0821792,9.715671,-0.0061086523,0.0,-0.0036651916
77817292385618,0.35194764,-1.0295067,9.7084875,-0.0061086523,0.0,-0.0036651916
77817292387926,0.35194764,-1.0295067,9.7084875,0.036651913,0.0036651916,-0.002443461
77817312380657,0.2896984,-0.8619126,9.694122,0.036651913,0.0036651916,-0.002443461
77817312382849,0.2896984,-0.8619126,9.694122,-0.002443461,0.002443461,0.0036651916
77817332385964,0.33039984,-0.94331545,9.703699,-0.002443461,0.002443461,0.0036651916
77817332388272,0.33039984,-0.94331545,9.703699,-0.004886922,0.0,0.002443461
77817352699656,0.32800564,-0.9983821,9.679757,-0.004886922,0.0,0.002443461
77817352701849,0.32800564,-0.9983821,9.679757,0.002443461,0.002443461,0.004886922
77817372399579,0.32800564,-1.055843,9.67018,0.002443461,0.002443461,0.004886922
77817372401926,0.32800564,-1.055843,9.67018,0.0061086523,0.0012217305,-0.002443461
77817392398964,0.2801216,-0.93134445,9.76116,0.0061086523,0.0012217305,-0.002443461
77817392401156,0.2801216,-0.93134445,9.76116,0.007330383,0.0012217305,0.007330383
77817412393848,0.30645782,-1.0151415,9.7563715,0.007330383,0.0012217305,0.007330383
77817412396195,0.30645782,-1.0151415,9.7563715,-0.007330383,0.0012217305,0.0
77817432385118,0.33758244,-0.9792285,9.665392,-0.007330383,0.0012217305,0.0
77817432387310,0.33758244,-0.9792285,9.665392,-0.009773844,0.0036651916,0.0036651916
77817452680233,0.35434186,-1.0127473,9.794679,-0.009773844,0.0036651916,0.0036651916
77817452682579,0.35434186,-1.0127473,9.794679,-0.036651913,0.002443461,0.0061086523
77817472357541,0.2801216,-1.1085154,9.655815,-0.036651913,0.002443461,0.0061086523
77817472359733,0.2801216,-1.1085154,9.655815,0.010995574,0.0,-0.002443461
77817492333579,0.34715924,-0.91937345,9.696517,0.010995574,0.0,-0.002443461
77817492335925,0.34715924,-0.91937345,9.696517,0.037873644,0.002443461,0.0036651916
77817512315310,0.35194764,-0.89782566,9.7084875,0.037873644,0.002443461,0.0036651916
77817512317502,0.35194764,-0.89782566,9.7084875,0.0012217305,0.002443461,0.0012217305
77817532300963,0.33518824,-0.91458505,9.679757,0.0012217305,0.002443461,0.0012217305
77817532303271,0.33518824,-0.91458505,9.679757,-0.021991149,0.0012217305,0.008552114
77817552588502,0.35434186,-0.9600749,9.665392,-0.021991149,0.0012217305,0.008552114
77817552590694,0.35434186,-0.9600749,9.665392,-0.019547688,-0.004886922,0.0061086523
77817572251040,0.3184288,-1.0773908,9.648633,-0.019547688,-0.004886922,0.0061086523
77817572253386,0.3184288,-1.0773908,9.648633,0.018325957,-0.0036651916,0.0
77817592228732,0.31124622,-0.93852705,9.694122,0.018325957,-0.0036651916,0.0
77817592230925,0.31124622,-0.93852705,9.694122,0.028099801,0.0012217305,0.0036651916
77817612200694,0.31124622,-0.8882488,9.715671,0.028099801,0.0012217305,0.0036651916
77817612203040,0.31124622,-0.8882488,9.715671,0.007330383,0.004886922,0.004886922
77817632176617,0.2681506,-0.8810662,9.629479,0.007330383,0.004886922,0.004886922
77817632178809,0.2681506,-0.8810662,9.629479,-0.02443461,0.0012217305,0.007330383
77817652465694,0.34715924,-1.0199299,9.677363,-0.02443461,0.0012217305,0.007330383
77817652468001,0.34715924,-1.0199299,9.677363,-0.004886922,0.004886922,0.0012217305
77817672135194,0.37828386,-0.9888053,9.622296,-0.004886922,0.004886922,0.0012217305
77817672137386,0.37828386,-0.9888053,9.622296,0.015882496,0.004886922,0.0
77817692108809,0.23223756,-0.90740246,9.739613,0.015882496,0.004886922,0.0
77817692111155,0.23223756,-0.90740246,9.739613,0.0036651916,0.0061086523,0.008552114
77817712081847,0.2753332,-1.0773908,9.718064,0.0036651916,0.0061086523,0.008552114
77817712084040,0.2753332,-1.0773908,9.718064,0.0,-0.0036651916,-0.0036651916
77817732049847,0.35434186,-0.8595184,9.619903,0.0,-0.0036651916,-0.0036651916
77817732052155,0.35434186,-0.8595184,9.619903,0.010995574,0.002443461,0.007330383
77817752402039,0.35194764,-0.93852705,9.696517,0.010995574,0.002443461,0.007330383
77817752404193,0.35194764,-0.93852705,9.696517,-0.017104227,0.0012217305,0.0036651916
77817771995732,0.30166942,-0.9648633,9.677363,-0.017104227,0.0012217305,0.0036651916
77817771998039,0.30166942,-0.9648633,9.677363,0.0061086523,0.0,0.002443461
77817792017347,0.32321724,-0.9648633,9.727641,0.0061086523,0.0,0.002443461
77817792019539,0.32321724,-0.9648633,9.727641,0.007330383,0.0012217305,0.0061086523
77817811911732,0.36152446,-0.9864111,9.631873,0.007330383,0.0012217305,0.0061086523
77817811914039,0.36152446,-0.9864111,9.631873,-0.014660766,-0.0012217305,0.0
77817831889462,0.2705448,-0.94570965,9.698911,-0.014660766,-0.0012217305,0.0
77817831891616,0.2705448,-0.94570965,9.698911,-0.021991149,0.002443461,0.007330383
77817852124770,0.3878607,-1.0414777,9.67018,-0.021991149,0.002443461,0.007330383
77817852127116,0.3878607,-1.0414777,9.67018,-0.0012217305,-0.002443461,-0.007330383
77817871789693,0.21308395,-1.0319009,9.583989,-0.0012217305,-0.002443461,-0.007330383
77817871791847,0.21308395,-1.0319009,9.583989,0.05009095,0.007330383,-0.002443461
77817891710116,0.32321724,-0.82360536,9.816227,0.05009095,0.007330383,-0.002443461
77817891712424,0.32321724,-0.82360536,9.816227,-0.002443461,0.002443461,0.0012217305
77817911684923,0.45250413,-0.89543146,9.646238,-0.002443461,0.002443461,0.0012217305
77817911687116,0.45250413,-0.89543146,9.646238,-0.03176499,-0.002443461,0.004886922
77817931607500,0.24899697,-0.92176765,9.607931,-0.03176499,-0.002443461,0.004886922
77817931609846,0.24899697,-0.92176765,9.607931,-0.004886922,0.002443461,0.004886922
77817951892462,0.39264908,-1.1994951,9.634268,-0.004886922,0.002443461,0.004886922
77817951894654,0.39264908,-1.1994951,9.634268,-0.017104227,-0.0012217305,-0.007330383
77817971508500,0.40222588,-0.9768343,9.698911,-0.017104227,-0.0012217305,-0.007330383
77817971510846,0.40222588,-0.9768343,9.698911,0.042760566,0.0036651916,-0.0012217305
77817991485462,0.3184288,-0.7182605,9.674969,0.042760566,0.0036651916,-0.0012217305
77817991487615,0.3184288,-0.7182605,9.674969,0.04153884,0.004886922,0.004886922
77818011406423,0.3184288,-0.8451532,9.679757,0.04153884,0.004886922,0.004886922
77818011408731,0.3184288,-0.8451532,9.679757,-0.037873644,0.0,-0.0012217305
77818031384423,0.28491,-1.1085154,9.696517,-0.037873644,0.0,-0.0012217305
77818031386577,0.28491,-1.1085154,9.696517,-0.029321533,-0.0012217305,0.0036651916
77818051676115,0.33039984,-0.9792285,9.674969,-0.029321533,-0.0012217305,0.0036651916
77818051678461,0.33039984,-0.9792285,9.674969,0.04886922,0.004886922,0.0012217305
77818071398846,0.2873042,-0.8619126,9.7324295,0.04886922,0.004886922,0.0012217305
77818071401038,0.2873042,-0.8619126,9.7324295,0.043982297,0.0012217305,-0.0012217305
77818091427192,0.34715924,-1.0223241,9.660604,0.043982297,0.0012217305,-0.0012217305
77818091429538,0.34715924,-1.0223241,9.660604,-0.004886922,-0.0036651916,0.0
77818111415230,0.38067806,-0.9696517,9.677363,-0.004886922,-0.0036651916,0.0
77818111417384,0.38067806,-0.9696517,9.677363,0.047647487,-0.0036651916,-0.002443461
77818131342692,0.28491,-0.7781156,9.734824,0.047647487,-0.0036651916,-0.002443461
77818131345000,0.28491,-0.7781156,9.734824,0.05497787,-0.0012217305,0.0012217305
77818151605153,0.35434186,-0.8834604,9.713276,0.05497787,-0.0012217305,0.0012217305
77818151607346,0.35434186,-0.8834604,9.713276,-0.002443461,-0.008552114,0.007330383
77818171250538,0.2777274,-1.0103531,9.648633,-0.002443461,-0.008552114,0.007330383
77818171252846,0.2777274,-1.0103531,9.648633,0.002443461,-0.002443461,-0.0012217305
77818191202153,0.2825158,-1.1803415,9.648633,0.002443461,-0.002443461,-0.0012217305
77818191204345,0.2825158,-1.1803415,9.648633,0.058643065,-0.007330383,-0.004886922
77818211147807,0.3184288,-0.8523358,9.6845455,0.058643065,-0.007330383,-0.004886922
77818211150153,0.3184288,-0.8523358,9.6845455,0.10873401,0.0012217305,0.008552114
77818231103384,0.2801216,-0.60573304,9.76116,0.10873401,0.0012217305,0.008552114
77818231105576,0.2801216,-0.60573304,9.76116,0.04153884,-0.002443461,0.019547688
77818251364653,0.30885202,-0.7445967,9.643845,0.04153884,-0.002443461,0.019547688
77818251366961,0.30885202,-0.7445967,9.643845,-0.04642576,-0.0036651916,0.019547688
77818271008922,0.37110126,-1.0127473,9.617508,-0.04642576,-0.0036651916,0.019547688
77818271011114,0.37110126,-1.0127473,9.617508,0.02076942,0.0012217305,0.014660766
77818290963037,0.18914193,-0.6679823,9.672575,0.02076942,0.0012217305,0.014660766
77818290965384,0.18914193,-0.6679823,9.672575,0.073303826,0.0061086523,0.029321533
77818310920153,0.34476504,-0.5770026,9.7084875,0.073303826,0.0061086523,0.029321533
77818310922345,0.34476504,-0.5770026,9.7084875,0.0012217305,-0.0061086523,0.040317107
77818330873691,0.24420857,-0.79487497,9.64145,0.0012217305,-0.0061086523,0.040317107
77818330876037,0.24420857,-0.79487497,9.64145,-0.057421334,-0.007330383,0.073303826
77818351139229,0.4237737,-0.7661445,9.600749,-0.057421334,-0.007330383,0.073303826
77818351141422,0.4237737,-0.7661445,9.600749,-0.0842994,-0.007330383,0.096516706
77818370774652,0.37828386,-0.50517654,9.6845455,-0.0842994,-0.007330383,0.096516706
77818370776999,0.37828386,-0.50517654,9.6845455,-0.17715092,0.002443461,0.111177474
