timestamp,ax,ay,az,gx,gy,gz
1757213802431,0.34955344,4.951209,8.731653,-0.8258898,-0.34330627,-0.55955255
1757213802483,0.3854665,4.6351743,8.599973,-0.8258898,-0.34330627,-0.55955255
1757213802483,0.3854665,4.6351743,8.599973,-0.1001819,0.004886922,-0.09285152
1757213802543,0.4429273,4.7070007,8.468291,-0.1001819,0.004886922,-0.09285152
1757213802544,0.4429273,4.7070007,8.468291,-0.17715092,0.0061086523,-0.07574729
1757213802605,0.6536171,4.6926355,8.508993,-0.17715092,0.0061086523,-0.07574729
1757213802605,0.6536171,4.6926355,8.508993,-0.15882497,0.058643065,-0.0036651916
1757213802663,0.6823475,4.1802764,8.544906,-0.15882497,0.058643065,-0.0036651916
1757213802664,0.6823475,4.1802764,8.544906,-0.18081611,0.089186326,0.010995574
1757213802724,0.51475334,4.3526587,8.449138,-0.18081611,0.089186326,0.010995574
1757213802724,0.51475334,4.3526587,8.449138,-0.3408628,0.004886922,0.09162979
1757213802786,-0.09816227,5.839458,9.43076,-0.3408628,0.004886922,0.09162979
1757213802787,-0.09816227,5.839458,9.43076,-1.8154916,-0.39095375,0.8210029
1757213802846,0.2705448,-0.21787235,8.9519205,-1.8154916,-0.39095375,0.8210029
1757213802847,0.2705448,-0.21787235,8.9519205,-4.2772784,-1.0225884,0.8344419
1757213802907,2.7222073,-5.781997,7.3406224,-4.2772784,-1.0225884,0.8344419
1757213802907,2.7222073,-5.781997,7.3406224,-6.327342,-1.6676621,-0.19914207
1757213802967,4.9440265,-10.697293,5.9639564,-6.327342,-1.6676621,-0.19914207
1757213802968,4.9440265,-10.697293,5.9639564,-7.5136423,-0.64751714,-1.7617353
1757213803026,3.3399115,-9.864111,7.457938,-7.5136423,-0.64751714,-1.7617353
1757213803027,3.3399115,-9.864111,7.457938,-2.5546384,0.7464773,-2.5448647
1757213803088,1.7118542,-5.4899044,8.542512,-2.5546384,0.7464773,-2.5448647
1757213803089,1.7118542,-5.4899044,8.542512,-0.42394048,0.77824235,-2.4288
1757213803146,2.801216,-5.2528787,7.019799,-0.42394048,0.77824235,-2.4288
1757213803148,2.801216,-5.2528787,7.019799,-0.7965683,0.5363397,-1.359786
1757213803206,2.6048915,-6.4763155,7.908048,-0.7965683,0.5363397,-1.359786
1757213803208,2.6048915,-6.4763155,7.908048,-0.63163465,0.9297369,-0.47891834
1757213803267,3.3039982,-5.81791,6.6630635,-0.63163465,0.9297369,-0.47891834
1757213803268,3.3039982,-5.81791,6.6630635,0.7122689,0.9443977,-0.4373795
1757213803327,4.6902413,-3.3518825,7.1107793,0.7122689,0.9443977,-0.4373795
1757213803328,4.6902413,-3.3518825,7.1107793,-0.75747293,0.3640757,-0.3921755
1757213803386,4.781221,-6.9240313,5.0637364,-0.75747293,0.3640757,-0.3921755
1757213803387,4.781221,-6.9240313,5.0637364,0.5742133,0.49113566,-0.956615
1757213803447,3.1986535,-6.045359,6.117185,0.5742133,0.49113566,-0.956615
1757213803448,3.1986535,-6.045359,6.117185,-0.39095375,-0.028099801,-1.3573426
1757213803506,3.787627,-4.6926355,5.446809,-0.39095375,-0.028099801,-1.3573426
1757213803507,3.787627,-4.6926355,5.446809,-0.55955255,-0.7452556,-1.2632693
1757213803566,6.9024835,-4.2425256,4.7165775,-0.55955255,-0.7452556,-1.2632693
1757213803568,6.9024835,-4.2425256,4.7165775,-1.1386528,-1.3561208,-0.99082345
1757213803627,9.102755,-5.0134583,4.510676,-1.1386528,-1.3561208,-0.99082345
1757213803628,9.102755,-5.0134583,4.510676,-1.2669345,-1.2046263,-0.57910025
1757213803686,7.953538,-5.3462524,4.209007,-1.2669345,-1.2046263,-0.57910025
1757213803688,7.953538,-5.3462524,4.209007,-1.5625933,-1.2999213,-0.37018433
1757213803746,7.8050976,-7.1227503,4.3742065,-1.5625933,-1.2999213,-0.37018433
