timestamp,ax,ay,az,gx,gy,gz
1757224479916,9.888053,-0.59136784,0.36631286,0.1001819,-0.057421334,-0.012217305
1757224479916,9.888053,-0.59136784,0.36631286,0.25900686,-0.096516706,0.05497787
1757224479960,10.139444,-0.5363012,0.39983168,0.25900686,-0.096516706,0.05497787
1757224479961,10.139444,-0.5363012,0.39983168,-0.03176499,-0.047647487,0.09162979
1757224480022,10.290278,-1.1468226,0.2657564,-0.03176499,-0.047647487,0.09162979
1757224480023,10.290278,-1.1468226,0.2657564,0.25289822,-0.04642576,0.19058995
1757224480082,10.268731,-0.62488663,0.34476504,0.25289822,-0.04642576,0.19058995
1757224480083,10.268731,-0.62488663,0.34476504,0.19792034,0.018325957,0.23090707
1757224480143,12.366052,-0.6967127,0.4165911,0.19792034,0.018325957,0.23090707
1757224480144,12.366052,-0.6967127,0.4165911,1.0506883,-0.062308256,0.4813618
1757224480204,14.33648,-1.4700398,0.47405192,1.0506883,-0.062308256,0.4813618
1757224480204,14.33648,-1.4700398,0.47405192,1.0115929,-0.20769419,1.0177015
1757224480265,15.330073,-2.6360161,0.36391866,1.0115929,-0.20769419,1.0177015
1757224480266,15.330073,-2.6360161,0.36391866,2.0292943,-0.4129449,1.3390167
1757224480323,13.924677,-5.104438,-0.37110126,2.0292943,-0.4129449,1.3390167
1757224480323,13.924677,-5.104438,-0.37110126,0.73426,-0.15393804,1.2644911
1757224480385,12.01171,-3.679888,-0.04070143,0.73426,-0.15393804,1.2644911
1757224480386,12.01171,-3.679888,-0.04070143,0.31887165,0.04642576,0.5375614
1757224480444,8.3390045,-3.071761,-0.80445176,0.31887165,0.04642576,0.5375614
1757224480445,8.3390045,-3.071761,-0.80445176,-0.36774087,0.39461896,-0.56321776
1757224480506,3.6008794,-1.5035586,0.92176765,-0.36774087,0.39461896,-0.56321776
1757224480507,3.6008794,-1.5035586,0.92176765,-0.9260717,0.7110472,-1.5015068
1757224480562,2.7246015,-1.4149733,-0.40462008,-0.9260717,0.7110472,-1.5015068
1757224480563,2.7246015,-1.4149733,-0.40462008,-0.40317106,0.73426,-1.5796975
1757224480625,2.3391352,-1.1947067,0.49320555,-0.40317106,0.73426,-1.5796975
1757224480626,2.3391352,-1.1947067,0.49320555,0.28344148,0.30543262,-0.7122689
1757224480685,3.083732,-0.94570965,0.04309563,0.28344148,0.30543262,-0.7122689
1757224480686,3.083732,-0.94570965,0.04309563,0.204029,-0.29077184,0.2932153
1757224480745,3.7900212,-0.4237737,0.34237084,0.204029,-0.29077184,0.2932153
1757224480746,3.7900212,-0.4237737,0.34237084,0.042760566,-0.5448918,0.97494096
1757224480804,4.948815,-0.5626374,0.20350714,0.042760566,-0.5448918,0.97494096
1757224480806,4.948815,-0.5626374,0.20350714,0.17959438,-0.90285885,0.9419542
1757224480865,8.51857,-0.007182605,0.10295067,0.17959438,-0.90285885,0.9419542
1757224480866,8.51857,-0.007182605,0.10295067,-0.7012733,-0.77091193,0.78801614
1757224480922,10.6877165,-1.9680338,-1.0869676,-0.7012733,-0.77091193,0.78801614
1757224480924,10.6877165,-1.9680338,-1.0869676,-1.4037683,-0.43127087,0.5314528
1757224480985,13.790602,-3.157952,-1.4149733,-1.4037683,-0.43127087,0.5314528
1757224480987,13.790602,-3.157952,-1.4149733,-0.7635816,-0.20158553,0.32375857
1757224481042,18.183962,-6.4787097,-3.1675289,-0.7635816,-0.20158553,0.32375857
1757224481044,18.183962,-6.4787097,-3.1675289,-0.4251622,-0.41050145,0.4166101
1757224481103,18.990808,-10.053253,-4.2640734,-0.4251622,-0.41050145,0.4166101
1757224481105,18.990808,-10.053253,-4.2640734,-0.008552114,-0.6646214,0.93584555
1757224481163,14.78659,-7.9750857,-4.086902,-0.008552114,-0.6646214,0.93584555
1757224481164,14.78659,-7.9750857,-4.086902,-0.16371189,-0.55833083,1.3402383
1757224481223,12.990938,-7.678205,-3.5649664,-0.16371189,-0.55833083,1.3402383
1757224481224,12.990938,-7.678205,-3.5649664,0.06841691,-0.15393804,0.893085
1757224481283,10.670957,-6.7612257,-3.2202013,0.06841691,-0.15393804,0.893085
1757224481285,10.670957,-6.7612257,-3.2202013,0.47647488,0.23335053,-0.07941248
1757224481343,7.524976,-4.4675803,-1.9321208,0.47647488,0.23335053,-0.07941248
1757224481348,7.524976,-4.4675803,-1.9321208,0.9615019,0.7684685,-1.2327261
1757224481403,4.010288,-2.8299465,-1.2569559,0.9615019,0.7684685,-1.2327261
1757224481405,4.010288,-2.8299465,-1.2569559,-0.7806858,1.455081,-2.2834144
1757224481463,0.4165911,0.059855044,0.39743748,-0.7806858,1.455081,-2.2834144
1757224481465,0.4165911,0.059855044,0.39743748,-0.19303341,1.4660766,-2.085494
1757224481523,2.5330653,-1.043872,0.5434838,-0.19303341,1.4660766,-2.085494
1757224481524,2.5330653,-1.043872,0.5434838,1.142318,0.71593404,-1.0164797
1757224481583,3.7565024,-1.163582,0.04070143,1.142318,0.71593404,-1.0164797
1757224481585,3.7565024,-1.163582,0.04070143,-0.2284636,-0.15027285,0.28955013
1757224481642,3.7110126,-1.1947067,0.39983168,-0.2284636,-0.15027285,0.28955013
1757224481643,3.7110126,-1.1947067,0.39983168,-0.4605924,-0.625526,1.0396926
1757224481703,5.777209,-1.5466543,0.09816227,-0.4605924,-0.625526,1.0396926
1757224481705,5.777209,-1.5466543,0.09816227,-0.04153884,-0.8222246,1.2852604
1757224481762,6.7372837,-1.6041151,-0.36391866,-0.04153884,-0.8222246,1.2852604
1757224481763,6.7372837,-1.6041151,-0.36391866,-0.8552113,-0.8698721,0.91996306
1757224481822,10.907983,-3.4261026,-1.8698715,-0.8552113,-0.8698721,0.91996306
1757224481824,10.907983,-3.4261026,-1.8698715,-0.41783184,-0.73548174,0.5681047
1757224481881,13.385982,-4.0078936,-2.8538885,-0.41783184,-0.73548174,0.5681047
1757224481882,13.385982,-4.0078936,-2.8538885,-0.33964106,-0.25045475,0.20891592
1757224481942,16.263813,-4.96318,-1.8914193,-0.33964106,-0.25045475,0.20891592
1757224481944,16.263813,-4.96318,-1.8914193,0.18936823,0.12217305,0.3640757
1757224482003,17.50401,-10.374076,-3.833117,0.18936823,0.12217305,0.3640757
