timestamp,ax,ay,az,gx,gy,gz
1757686899668,-1.541866,2.7365725,8.671799,-0.7305948,0.06352998,0.062308256
1757686899668,-1.541866,2.7365725,8.671799,-0.012217305,0.028099801,-0.007330383
1757686899668,-1.5562311,2.4660277,8.968679,-0.012217305,0.028099801,-0.007330383
1757686899668,-1.5562311,2.4660277,8.968679,0.6462954,-0.0012217305,0.089186326
1757686899681,-1.5682021,2.1021092,9.320627,0.6462954,-0.0012217305,0.089186326
1757686899681,-1.5682021,2.1021092,9.320627,-0.6462954,-0.089186326,0.007330383
1757686899700,-1.9153614,2.0853498,9.574412,-0.6462954,-0.089186326,0.007330383
1757686899700,-1.9153614,2.0853498,9.574412,-0.20158553,-0.07086037,0.15027285
1757686899721,-1.9369092,2.5115175,9.859323,-0.20158553,-0.07086037,0.15027285
1757686899722,-1.9369092,2.5115175,9.859323,-0.37384954,-0.04520403,0.23701571
1757686899741,-2.5761611,1.6759412,9.7803135,-0.37384954,-0.04520403,0.23701571
1757686899741,-2.5761611,1.6759412,9.7803135,-0.5448918,-0.23090707,0.14905111
1757686899761,-2.2361844,1.7741034,9.821015,-0.5448918,-0.23090707,0.14905111
1757686899761,-2.2361844,1.7741034,9.821015,-0.5571091,-0.4251622,0.09162979
1757686899781,-2.0805612,1.9009962,10.223241,-0.5571091,-0.4251622,0.09162979
1757686899781,-2.0805612,1.9009962,10.223241,-0.49602258,-0.45204028,-0.018325957
1757686899801,-2.1667526,2.0685902,10.517728,-0.49602258,-0.45204028,-0.018325957
1757686899802,-2.1667526,2.0685902,10.517728,-0.7244862,-0.59986967,-0.034208454
1757686899822,-2.3080103,1.5346833,10.527305,-0.7244862,-0.59986967,-0.034208454
1757686899822,-2.3080103,1.5346833,10.527305,-1.2730432,-0.7965683,-0.15149458
1757686899842,-1.1971009,1.1827357,11.465832,-1.2730432,-0.7965683,-0.15149458
1757686899843,-1.1971009,1.1827357,11.465832,-1.998751,-1.033584,-0.37751472
1757686899863,-1.6639702,-0.04070143,12.593501,-1.998751,-1.033584,-0.37751472
1757686899863,-1.6639702,-0.04070143,12.593501,-2.510656,-1.110553,-0.5155703
1757686899883,-2.1092918,-1.8124107,13.081918,-2.510656,-1.110553,-0.5155703
1757686899884,-2.1092918,-1.8124107,13.081918,-3.3292155,-1.3561208,-1.0751228
1757686899901,-1.8602947,-2.861071,12.672509,-3.3292155,-1.3561208,-1.0751228
1757686899902,-1.8602947,-2.861071,12.672509,-4.0671406,-1.6444492,-1.4831808
1757686899924,-0.6919243,-2.6791117,10.898406,-4.0671406,-1.6444492,-1.4831808
1757686899925,-0.6919243,-2.6791117,10.898406,-4.831944,-1.9205604,-1.9388863
1757686899944,-0.19153613,-4.7620673,10.548853,-4.831944,-1.9205604,-1.9388863
1757686899945,-0.19153613,-4.7620673,10.548853,-5.4562483,-1.9853121,-2.4495697
1757686899964,0.60812724,-6.069301,9.272743,-5.4562483,-1.9853121,-2.4495697
1757686899965,0.60812724,-6.069301,9.272743,-6.34689,-1.9743165,-3.2058208
1757686899983,1.5227122,-5.659893,7.2209125,-6.34689,-1.9743165,-3.2058208
1757686899984,1.5227122,-5.659893,7.2209125,-6.9846334,-1.7959439,-3.813021
1757686900003,2.4157495,-5.9400144,5.245696,-6.9846334,-1.7959439,-3.813021
1757686900005,2.4157495,-5.9400144,5.245696,-6.423859,-1.428203,-4.15144
1757686900023,2.7820623,-5.020641,4.3861775,-6.423859,-1.428203,-4.15144
1757686900024,2.7820623,-5.020641,4.3861775,-5.7091465,-0.86620694,-4.3676863
1757686900044,2.7629087,-2.5737667,3.1483753,-5.7091465,-0.86620694,-4.3676863
1757686900045,2.7629087,-2.5737667,3.1483753,-5.508783,-0.17837265,-4.338365
1757686900063,2.1667526,-3.2345665,3.7588966,-5.508783,-0.17837265,-4.338365
1757686900064,2.1667526,-3.2345665,3.7588966,-5.4122663,0.48502702,-4.0634756
1757686900083,1.6352397,-4.429273,4.1371803,-5.4122663,0.48502702,-4.0634756
1757686900084,1.6352397,-4.429273,4.1371803,-5.489235,1.0054842,-3.9278636
1757686900103,2.6288335,-5.5162406,3.1507695,-5.489235,1.0054842,-3.9278636
1757686900104,2.6288335,-5.5162406,3.1507695,-4.747645,1.3329079,-3.6187658
1757686900124,4.7644615,-6.2584434,2.7964275,-4.747645,1.3329079,-3.6187658
1757686900125,4.7644615,-6.2584434,2.7964275,-3.4782667,1.3793337,-3.2876768
1757686900143,5.1379566,-6.715736,3.8474822,-3.4782667,1.3793337,-3.2876768
1757686900145,5.1379566,-6.715736,3.8474822,-2.1881194,1.4184291,-3.097087
1757686900165,2.7006595,-5.559336,4.3718123,-2.1881194,1.4184291,-3.097087
1757686900166,2.7006595,-5.559336,4.3718123,-1.5247196,1.6041322,-2.8050933
1757686900183,1.3431472,-5.231331,5.961562,-1.5247196,1.6041322,-2.8050933
1757686900184,1.3431472,-5.231331,5.961562,-1.1814134,1.5039502,-2.4178047
1757686900202,4.3287168,-6.31351,6.117185,-1.1814134,1.5039502,-2.4178047
1757686900203,4.3287168,-6.31351,6.117185,-0.94806284,0.98715824,-2.1380284
1757686900222,7.405266,-7.091625,5.7604494,-0.94806284,0.98715824,-2.1380284
1757686900223,7.405266,-7.091625,5.7604494,-0.64751714,0.5546656,-1.8081611
1757686900243,7.177817,-4.817134,8.487445,-0.64751714,0.5546656,-1.8081611
1757686900244,7.177817,-4.817134,8.487445,0.02565634,0.28588495,-0.9969321
1757686900264,6.0022635,-2.0901382,11.59033,0.02565634,0.28588495,-0.9969321
1757686900265,6.0022635,-2.0901382,11.59033,-0.86254174,0.29443705,-0.48502702
1757686900284,8.0445175,-5.997475,10.251971,-0.86254174,0.29443705,-0.48502702
1757686900285,8.0445175,-5.997475,10.251971,-1.7214183,-0.82833326,-0.112399206
1757686900304,10.498574,-6.445191,5.1642933,-1.7214183,-0.82833326,-0.112399206
1757686900306,10.498574,-6.445191,5.1642933,-2.4226916,-1.4110987,0.11484267
1757686900325,11.092337,-7.6015906,2.6623523,-2.4226916,-1.4110987,0.11484267
1757686900326,11.092337,-7.6015906,2.6623523,-1.5210545,-1.2021828,0.5644395
1757686900343,10.666168,-7.5704656,2.5833437,-1.5210545,-1.2021828,0.5644395
1757686900345,10.666168,-7.5704656,2.5833437,-0.4642576,-0.8368854,0.63041294
1757686900365,9.876082,-6.045359,3.9624038,-0.4642576,-0.8368854,0.63041294
1757686900366,9.876082,-6.045359,3.9624038,0.8356637,-0.5216789,0.73548174
1757686900384,9.390059,-4.55856,4.3406878,0.8356637,-0.5216789,0.73548174
1757686900385,9.390059,-4.55856,4.3406878,1.4159856,-0.3042109,0.9737192
1757686900405,8.42759,-4.2305546,4.537012,1.4159856,-0.3042109,0.9737192
1757686900406,8.42759,-4.2305546,4.537012,1.2583824,-0.15760323,0.657291
1757686900423,6.9479733,-2.554613,3.98874,1.2583824,-0.15760323,0.657291
1757686900424,6.9479733,-2.554613,3.98874,0.8332202,0.118507855,0.3371976
1757686900443,7.129933,-1.9129672,3.5577838,0.8332202,0.118507855,0.3371976
1757686900445,7.129933,-1.9129672,3.5577838,0.5326745,0.095294975,0.27122417
1757686900464,7.091625,-3.2010477,3.5482068,0.5326745,0.095294975,0.27122417
1757686900465,7.091625,-3.2010477,3.5482068,0.3640757,0.22968534,0.089186326
1757686900484,6.373365,-4.390966,3.406949,0.3640757,0.22968534,0.089186326
1757686900486,6.373365,-4.390966,3.406949,0.34330627,0.48258355,-0.057421334
1757686900503,6.0980315,-4.6351743,3.6846764,0.34330627,0.48258355,-0.057421334
1757686900505,6.0980315,-4.6351743,3.6846764,0.3494149,0.55955255,-0.17715092
1757686900525,5.9280434,-4.285621,4.027047,0.3494149,0.55955255,-0.17715092
