timestamp,ax,ay,az,gx,gy,gz
1757687004298,-4.0892963,2.9496565,8.056489,-0.40683624,0.05497787,-0.002443461
1757687004298,-4.0892963,2.9496565,8.056489,-0.012217305,0.028099801,-0.007330383
1757687004298,-4.0342298,2.4492683,8.324639,-0.012217305,0.028099801,-0.007330383
1757687004298,-4.0342298,2.4492683,8.324639,0.784351,-0.065973446,0.1563815
1757687004316,-4.297592,2.6001031,8.350976,0.784351,-0.065973446,0.1563815
1757687004317,-4.297592,2.6001031,8.350976,-0.6450737,-0.047647487,-0.07574729
1757687004337,-4.3598413,2.80361,8.2169,-0.6450737,-0.047647487,-0.07574729
1757687004337,-4.3598413,2.80361,8.2169,-0.14782938,0.09040806,-0.02687807
1757687004357,-4.805163,3.1675289,7.8769236,-0.14782938,0.09040806,-0.02687807
1757687004357,-4.805163,3.1675289,7.8769236,-0.24556783,0.09773844,-0.02443461
1757687004378,-5.255273,3.514688,7.656657,-0.24556783,0.09773844,-0.02443461
1757687004378,-5.255273,3.514688,7.656657,-0.4569272,0.089186326,0.012217305
1757687004397,-5.3438582,3.4476504,7.4363904,-0.4569272,0.089186326,0.012217305
1757687004397,-5.3438582,3.4476504,7.4363904,-0.81000733,0.07452556,0.06841691
1757687004417,-6.042965,3.2632968,7.297527,-0.81000733,0.07452556,0.06841691
1757687004417,-6.042965,3.2632968,7.297527,-1.1887437,0.081855945,0.19914207
1757687004437,-6.979098,2.492364,7.57286,-1.1887437,0.081855945,0.19914207
1757687004437,-6.979098,2.492364,7.57286,-1.5088371,0.081855945,0.34208453
1757687004457,-9.627085,1.733402,7.101202,-1.5088371,0.081855945,0.34208453
1757687004458,-9.627085,1.733402,7.101202,-1.8839084,0.04520403,0.48991394
1757687004477,-12.23437,2.7246015,6.253655,-1.8839084,0.04520403,0.48991394
1757687004477,-12.23437,2.7246015,6.253655,-2.3151793,0.061086524,0.5204572
1757687004498,-9.095572,1.922544,5.425261,-2.3151793,0.061086524,0.5204572
1757687004499,-9.095572,1.922544,5.425261,-2.919936,0.42394048,-0.0036651916
1757687004519,-7.7667904,-0.60333884,4.924873,-2.919936,0.42394048,-0.0036651916
1757687004519,-7.7667904,-0.60333884,4.924873,-2.9064968,0.84665924,-0.3640757
1757687004538,-7.762002,-3.5098996,5.6359506,-2.9064968,0.84665924,-0.3640757
1757687004539,-7.762002,-3.5098996,5.6359506,-2.1111503,1.2852604,-0.4813618
