timestamp,ax,ay,az,gx,gy,gz
1757682897352,-3.1268275,-1.412579,7.807492,-0.9016371,-0.2968805,0.095294975
1757682897353,-3.1268275,-1.412579,7.807492,0.13805555,0.058643065,-0.1441642
1757682897354,-3.8881836,-0.4189853,7.4124484,0.13805555,0.058643065,-0.1441642
1757682897354,-3.8881836,-0.4189853,7.4124484,0.4569272,-0.09040806,0.34697145
1757682897373,-3.7780502,-0.80205756,6.7947445,0.4569272,-0.09040806,0.34697145
1757682897374,-3.7780502,-0.80205756,6.7947445,-2.1649065,-0.22357668,0.5448918
1757682897394,-3.7445314,-1.1133038,6.1770406,-2.1649065,-0.22357668,0.5448918
1757682897394,-3.7445314,-1.1133038,6.1770406,-2.3689353,-0.17959438,1.1643091
1757682897415,-4.76925,-1.115698,5.197812,-2.3689353,-0.17959438,1.1643091
1757682897415,-4.76925,-1.115698,5.197812,-3.104417,-0.23945917,1.5711454
1757682897434,-5.1810527,-1.3862427,4.687847,-3.104417,-0.23945917,1.5711454
1757682897434,-5.1810527,-1.3862427,4.687847,-3.6700783,-0.30787608,1.8558086
1757682897454,-5.695806,-1.9393034,3.9576154,-3.6700783,-0.30787608,1.8558086
1757682897454,-5.695806,-1.9393034,3.9576154,-4.388456,-0.36651915,2.1343632
1757682897474,-6.5122285,-2.956839,3.4811692,-4.388456,-0.36651915,2.1343632
1757682897474,-6.5122285,-2.956839,3.4811692,-5.099503,-0.40561453,2.3469443
1757682897497,-7.6255326,-4.343082,3.5625722,-5.099503,-0.40561453,2.3469443
1757682897498,-7.6255326,-4.343082,3.5625722,-5.617517,-0.50823987,2.5302038
1757682897515,-8.851364,-5.815516,3.7421372,-5.617517,-0.50823987,2.5302038
1757682897516,-8.851364,-5.815516,3.7421372,-5.7348027,-0.68416905,2.5998425
1757682897535,-9.421184,-6.196194,3.655946,-5.7348027,-0.68416905,2.5998425
1757682897535,-9.421184,-6.196194,3.655946,-5.5148916,-0.80756384,2.5998425
1757682897556,-9.299079,-5.9543796,3.1723173,-5.5148916,-0.80756384,2.5998425
1757682897556,-9.299079,-5.9543796,3.1723173,-5.298645,-0.8588765,2.5509732
1757682897577,-9.349358,-6.1650696,2.980781,-5.298645,-0.8588765,2.5509732
1757682897578,-9.349358,-6.1650696,2.980781,-5.263215,-0.74036866,2.39337
1757682897596,-9.895236,-8.774749,5.109226,-5.263215,-0.74036866,2.39337
1757682897597,-9.895236,-8.774749,5.109226,-4.9651127,-0.5448918,2.0060816
1757682897617,-10.151415,-9.923966,6.3326635,-4.9651127,-0.5448918,2.0060816
1757682897617,-10.151415,-9.923966,6.3326635,-4.1563272,-0.38728857,1.8692477
1757682897638,-9.950302,-10.158598,6.5457473,-4.1563272,-0.38728857,1.8692477
1757682897638,-9.950302,-10.158598,6.5457473,-2.7097983,-0.19914207,1.8069394
1757682897657,-10.144233,-10.254366,8.463503,-2.7097983,-0.19914207,1.8069394
1757682897658,-10.144233,-10.254366,8.463503,-1.428203,-0.06352998,1.7336355
1757682897676,-10.232818,-10.0269165,10.359711,-1.428203,-0.06352998,1.7336355
1757682897677,-10.232818,-10.0269165,10.359711,-0.4605924,-0.25778514,1.740966
1757682897695,-11.173739,-11.226412,12.514492,-0.4605924,-0.25778514,1.740966
1757682897696,-11.173739,-11.226412,12.514492,0.3652974,-0.56321776,1.72264
1757682897716,-11.212047,-11.801021,14.401123,0.3652974,-0.56321776,1.72264
1757682897717,-11.212047,-11.801021,14.401123,0.6585127,-1.1496484,1.5198327
1757682897736,-10.603919,-11.741165,15.037981,0.6585127,-1.1496484,1.5198327
1757682897737,-10.603919,-11.741165,15.037981,0.79534656,-1.8118263,1.3500122
1757682897757,-10.8624935,-11.844116,14.551958,0.79534656,-1.8118263,1.3500122
1757682897758,-10.8624935,-11.844116,14.551958,0.6377433,-2.4642303,1.1643091
1757682897776,-12.437878,-14.446613,13.816938,0.6377433,-2.4642303,1.1643091
1757682897777,-12.437878,-14.446613,13.816938,0.4361578,-3.595553,0.75991637
1757682897797,-12.61026,-15.533581,12.11466,0.4361578,-3.595553,0.75991637
1757682897797,-12.61026,-15.533581,12.11466,0.7538077,-4.174653,0.35918877
1757682897815,-12.162544,-15.442601,11.145009,0.7538077,-4.174653,0.35918877
1757682897816,-12.162544,-15.442601,11.145009,1.378112,-4.627915,0.05131268
1757682897837,-12.368446,-15.375564,9.94312,1.378112,-4.627915,0.05131268
1757682897838,-12.368446,-15.375564,9.94312,1.8387043,-4.950452,-0.14782938
1757682897857,-12.842498,-15.691598,7.9966335,1.8387043,-4.950452,-0.14782938
1757682897859,-12.842498,-15.691598,7.9966335,2.172237,-5.208237,-0.39706242
1757682897878,-12.109872,-15.107412,5.9519854,2.172237,-5.208237,-0.39706242
1757682897879,-12.109872,-15.107412,5.9519854,2.7574458,-5.3695054,-0.6377433
1757682897897,-11.147403,-14.817715,4.43885,2.7574458,-5.3695054,-0.6377433
1757682897898,-11.147403,-14.817715,4.43885,3.4660494,-5.2070155,-0.7855727
1757682897917,-10.584765,-13.5296335,4.0198646,3.4660494,-5.2070155,-0.7855727
1757682897919,-10.584765,-13.5296335,4.0198646,3.667635,-4.963891,-0.99082345
1757682897937,-9.030929,-10.527305,3.347094,3.667635,-4.963891,-0.99082345
