timestamp,ax,ay,az,gx,gy,gz
1757655035379,0.15801731,6.8569937,7.943961,-0.13072516,-0.22479841,-0.21868975
1757655035379,0.15801731,6.8569937,7.943961,0.14905111,0.052534413,-0.13439035
1757655035379,0.51714754,6.943185,7.908048,0.14905111,0.052534413,-0.13439035
1757655035379,0.51714754,6.943185,7.908048,0.7330383,-0.119729586,0.23457226
1757655035395,0.46447513,7.005434,7.9128366,0.7330383,-0.119729586,0.23457226
1757655035395,0.46447513,7.005434,7.9128366,-0.88208944,-0.21624629,0.22724187
1757655035415,0.39743748,7.1610575,8.173804,-0.88208944,-0.21624629,0.22724187
1757655035415,0.39743748,7.1610575,8.173804,-0.47158796,-0.14294247,0.45448375
1757655035435,0.4141969,7.632715,8.53054,-0.47158796,-0.14294247,0.45448375
1757655035436,0.4141969,7.632715,8.53054,-0.6243043,-0.19425514,0.56321776
1757655035455,0.02873042,7.086837,8.793902,-0.6243043,-0.19425514,0.56321776
1757655035455,0.02873042,7.086837,8.793902,-0.78801614,-0.3286455,0.7611381
1757655035475,-0.41180268,6.9048777,8.918402,-0.78801614,-0.3286455,0.7611381
1757655035475,-0.41180268,6.9048777,8.918402,-0.8772025,-0.5216789,1.0042624
1757655035495,-0.85473,7.7452426,9.100361,-0.8772025,-0.5216789,1.0042624
1757655035495,-0.85473,7.7452426,9.100361,-0.93951076,-0.74036866,1.3353515
1757655035517,-0.56982,7.9511437,9.035717,-0.93951076,-0.74036866,1.3353515
1757655035517,-0.56982,7.9511437,9.035717,-1.314582,-0.98715824,1.6688838
1757655035536,1.2880806,5.3941364,9.346964,-1.314582,-0.98715824,1.6688838
1757655035536,1.2880806,5.3941364,9.346964,-1.7287487,-1.2803736,1.8020525
1757655035558,0.8810662,6.0166287,9.890448,-1.7287487,-1.2803736,1.8020525
1757655035558,0.8810662,6.0166287,9.890448,-1.3634512,-1.4172074,2.0635028
1757655035576,-0.581791,6.220136,11.240777,-1.3634512,-1.4172074,2.0635028
1757655035576,-0.581791,6.220136,11.240777,-1.269378,-1.6371188,2.3738225
1757655035597,-1.3958195,3.7373488,11.810597,-1.269378,-1.6371188,2.3738225
1757655035597,-1.3958195,3.7373488,11.810597,-1.9242256,-2.1135938,2.3591616
1757655035616,-0.05267244,1.7788919,12.227188,-1.9242256,-2.1135938,2.3591616
1757655035617,-0.05267244,1.7788919,12.227188,-2.4556782,-2.6352727,2.1649065
1757655035637,1.1587936,1.8339585,12.885593,-2.4556782,-2.6352727,2.1649065
1757655035637,1.1587936,1.8339585,12.885593,-2.7403414,-3.0860913,2.080607
1757655035658,0.7230489,0.2633622,12.801797,-2.7403414,-3.0860913,2.080607
1757655035658,0.7230489,0.2633622,12.801797,-3.321885,-3.4892623,1.8264871
1757655035678,1.0630256,-2.9616275,10.694899,-3.321885,-3.4892623,1.8264871
1757655035678,1.0630256,-2.9616275,10.694899,-3.789808,-3.935194,1.1459832
1757655035698,3.8067808,-4.841076,6.787562,-3.789808,-3.935194,1.1459832
1757655035698,3.8067808,-4.841076,6.787562,-3.7836993,-4.447099,0.34574974
1757655035718,8.796297,-6.5457473,3.1627405,-3.7836993,-4.447099,0.34574974
1757655035718,8.796297,-6.5457473,3.1627405,-1.9706513,-4.6450195,-0.5510005
1757655035736,9.837775,-5.044583,2.2409728,-1.9706513,-4.6450195,-0.5510005
1757655035736,9.837775,-5.044583,2.2409728,-0.54611355,-4.2369614,-1.0152581
1757655035757,9.787497,-1.1420342,2.2936451,-0.54611355,-4.2369614,-1.0152581
1757655035757,9.787497,-1.1420342,2.2936451,0.41172317,-3.7836993,-1.3377949
1757655035775,9.91439,0.90261406,1.5729905,0.41172317,-3.7836993,-1.3377949
1757655035775,9.91439,0.90261406,1.5729905,0.54611355,-3.4709363,-1.767844
1757655035798,10.728417,1.2593501,0.6943185,0.54611355,-3.4709363,-1.767844
1757655035798,10.728417,1.2593501,0.6943185,0.052534413,-3.1154127,-2.4092526
1757655035817,11.092337,1.0606314,-0.0047884034,0.052534413,-3.1154127,-2.4092526
1757655035818,11.092337,1.0606314,-0.0047884034,0.039095376,-2.6914723,-2.7782152
1757655035837,11.484985,2.15957,-0.4309563,0.039095376,-2.6914723,-2.7782152
1757655035837,11.484985,2.15957,-0.4309563,0.53878313,-2.3005185,-3.073874
1757655035857,11.911154,4.381389,-0.7565677,0.53878313,-2.3005185,-3.073874
1757655035857,11.911154,4.381389,-0.7565677,1.3072516,-2.0305161,-3.2950072
1757655035879,12.176909,6.95755,-1.316811,1.3072516,-2.0305161,-3.2950072
1757655035880,12.176909,6.95755,-1.316811,2.0231857,-1.7996091,-3.4012976
1757655035898,12.51928,9.045294,-0.9720459,2.0231857,-1.7996091,-3.4012976
1757655035899,12.51928,9.045294,-0.9720459,2.6328292,-1.5589281,-3.3108897
1757655035919,14.1186075,11.013328,-1.6950948,2.6328292,-1.5589281,-3.3108897
1757655035920,14.1186075,11.013328,-1.6950948,2.8527408,-1.4990633,-3.1618385
1757655035938,13.838486,11.353305,-1.9153614,2.8527408,-1.4990633,-3.1618385
1757655035939,13.838486,11.353305,-1.9153614,2.7721064,-1.2803736,-2.8502972
1757655035957,12.780249,11.480197,-2.4301147,2.7721064,-1.2803736,-2.8502972
1757655035958,12.780249,11.480197,-2.4301147,2.3054054,-1.0238101,-2.4349089
1757655035977,13.041217,12.186486,-3.1244333,2.3054054,-1.0238101,-2.4349089
1757655035978,13.041217,12.186486,-3.1244333,1.7165314,-0.7281514,-1.9767599
1757655035998,14.29099,12.040441,-3.3255463,1.7165314,-0.7281514,-1.9767599
1757655035999,14.29099,12.040441,-3.3255463,1.2412782,-0.42271876,-1.409877
1757655036018,13.924677,9.634268,-3.0933087,1.2412782,-0.42271876,-1.409877
1757655036018,13.924677,9.634268,-3.0933087,1.0592403,-0.019547688,-0.86376345
1757655036039,12.825739,9.081207,-3.3662477,1.0592403,-0.019547688,-0.86376345
1757655036040,12.825739,9.081207,-3.3662477,0.8454375,0.41172317,-0.36163223
1757655036058,11.841722,9.138668,-2.492364,0.8454375,0.41172317,-0.36163223
1757655036060,11.841722,9.138668,-2.492364,1.0103711,0.88697636,0.2284636
1757655036077,11.226412,7.97748,-1.2665327,1.0103711,0.88697636,0.2284636
1757655036079,11.226412,7.97748,-1.2665327,1.2021828,1.1814134,0.7831292
1757655036099,9.715671,6.196194,-1.7381904,1.2021828,1.1814134,0.7831292
1757655036100,9.715671,6.196194,-1.7381904,1.1533136,1.6811012,1.5577064
1757655036118,8.463503,4.9440265,-1.3120226,1.1533136,1.6811012,1.5577064
1757655036120,8.463503,4.9440265,-1.3120226,1.2901474,2.003638,1.9364429
1757655036138,5.6982,4.307169,-0.7230489,1.2901474,2.003638,1.9364429
1757655036140,5.6982,4.307169,-0.7230489,1.7030923,2.26631,2.4996605
1757655036159,3.4093432,3.514688,-0.05267244,1.7030923,2.26631,2.4996605
1757655036161,3.4093432,3.514688,-0.05267244,2.3493876,2.475226,2.9590313
1757655036178,2.4301147,2.9735985,0.89782566,2.3493876,2.475226,2.9590313
1757655036179,2.4301147,2.9735985,0.89782566,2.6914723,2.5961773,3.095865
1757655036198,0.5267244,2.2816741,1.1013328,2.6914723,2.5961773,3.095865
1757655036199,0.5267244,2.2816741,1.1013328,2.6865854,2.71102,3.2363641
1757655036218,-1.946486,1.2090719,2.3774424,2.6865854,2.71102,3.2363641
1757655036219,-1.946486,1.2090719,2.3774424,2.6853635,2.547308,3.3096678
1757655036238,-2.621651,0.62967503,2.4061728,2.6853635,2.547308,3.3096678
1757655036239,-2.621651,0.62967503,2.4061728,2.7623327,2.1844542,3.1325169
1757655036261,-1.9895816,1.0510546,2.4013844,2.7623327,2.1844542,3.1325169
1757655036262,-1.9895816,1.0510546,2.4013844,2.189341,1.5271631,2.719572
1757655036277,-0.08619126,1.5897499,1.532289,2.189341,1.5271631,2.719572
1757655036278,-0.08619126,1.5897499,1.532289,1.346347,1.0250319,2.2565362
1757655036295,1.6567876,1.3862427,1.5346833,1.346347,1.0250319,2.2565362
1757655036297,1.6567876,1.3862427,1.5346833,0.35063666,0.45448375,1.6053538
1757655036317,2.906561,1.3335704,1.2090719,0.35063666,0.45448375,1.6053538
1757655036318,2.906561,1.3335704,1.2090719,-0.53023106,-0.13683382,1.0067059
1757655036337,2.7700913,1.2258313,0.8571242,-0.53023106,-0.13683382,1.0067059
1757655036339,2.7700913,1.2258313,0.8571242,-1.251052,-0.50823987,0.48380527
1757655036357,2.870648,0.9816227,0.8571242,-1.251052,-0.50823987,0.48380527
1757655036358,2.870648,0.9816227,0.8571242,-1.9633209,-0.92485,-0.15515977
